Time,Input
2.55e-06,-1.0
2.56e-06,-1.0
2.57e-06,-1.0
2.58e-06,-1.0
2.59e-06,-1.0
2.6e-06,-1.0
2.61e-06,-1.0
2.62e-06,-1.0
2.6300000000000002e-06,-1.0
2.64e-06,-1.0
2.65e-06,-1.0
2.66e-06,-1.0
2.67e-06,-1.0
2.68e-06,-1.0
2.69e-06,-1.0
2.7e-06,-1.0
2.71e-06,-1.0
2.7200000000000002e-06,-1.0
2.73e-06,-1.0
2.74e-06,-1.0
2.75e-06,-1.0
2.7600000000000003e-06,-1.0
2.77e-06,-1.0
2.78e-06,-1.0
2.79e-06,-1.0
2.8e-06,-1.0
2.81e-06,-1.0
2.82e-06,-1.0
2.83e-06,-1.0
2.84e-06,-1.0
2.8500000000000002e-06,-1.0
2.86e-06,-1.0
2.87e-06,-1.0
2.88e-06,-1.0
2.89e-06,-1.0
2.9e-06,-1.0
2.91e-06,-1.0
2.92e-06,-1.0
2.93e-06,-1.0
2.9400000000000002e-06,-1.0
2.95e-06,-1.0
2.96e-06,-1.0
2.97e-06,-1.0
2.9800000000000003e-06,-1.0
2.99e-06,-1.0
3e-06,-1.0
3.01e-06,-1.0
3.02e-06,-1.0
3.0300000000000002e-06,-1.0
3.04e-06,-1.0
3.05e-06,-1.0
3.06e-06,-1.0
3.0700000000000003e-06,-1.0
3.08e-06,-1.0
3.09e-06,-1.0
3.1e-06,-1.0
3.11e-06,-1.0
3.12e-06,-1.0
3.13e-06,-1.0
3.14e-06,-1.0
3.15e-06,-1.0
3.1600000000000002e-06,-1.0
3.17e-06,-1.0
3.18e-06,-1.0
3.19e-06,-1.0
3.2e-06,-1.0
3.21e-06,-1.0
3.22e-06,-1.0
3.23e-06,-1.0
3.24e-06,-1.0
3.2500000000000002e-06,-1.0
3.26e-06,-1.0
3.27e-06,-1.0
3.28e-06,-1.0
3.2900000000000003e-06,-1.0
3.3e-06,-1.0
3.31e-06,-1.0
3.32e-06,-1.0
3.33e-06,-1.0
3.34e-06,-1.0
3.35e-06,-1.0
3.36e-06,-1.0
3.37e-06,-1.0
3.3800000000000002e-06,-1.0
3.39e-06,-1.0
3.4e-06,-1.0
3.41e-06,-1.0
3.42e-06,-1.0
3.43e-06,-1.0
3.44e-06,-1.0
3.45e-06,-1.0
3.46e-06,-1.0
3.4700000000000002e-06,-1.0
3.48e-06,-1.0
3.49e-06,-1.0
3.5e-06,-1.0
3.5100000000000003e-06,-1.0
3.52e-06,-1.0
3.53e-06,-1.0
3.54e-06,-1.0
3.55e-06,-1.0
3.5600000000000002e-06,-1.0
3.57e-06,-1.0
3.58e-06,-1.0
3.59e-06,-1.0
3.6000000000000003e-06,-1.0
3.61e-06,-1.0
3.62e-06,-1.0
3.63e-06,-1.0
3.64e-06,-1.0
3.65e-06,-1.0
3.66e-06,-1.0
3.67e-06,-1.0
3.68e-06,-1.0
3.6900000000000002e-06,-1.0
3.7e-06,-1.0
3.71e-06,-1.0
3.72e-06,-1.0
3.7300000000000003e-06,-1.0
3.74e-06,-1.0
3.75e-06,-1.0
3.76e-06,-1.0
3.77e-06,-1.0
3.7800000000000002e-06,-1.0
3.79e-06,-1.0
3.8e-06,-1.0
3.81e-06,-1.0
3.82e-06,-1.0
3.83e-06,-1.0
3.8400000000000005e-06,-1.0
3.85e-06,-1.0
3.86e-06,-1.0
3.87e-06,-1.0
3.88e-06,-1.0
3.89e-06,-1.0
3.9e-06,-1.0
3.91e-06,-1.0
3.92e-06,-1.0
3.9300000000000005e-06,-1.0
3.94e-06,-1.0
3.95e-06,-1.0
3.96e-06,-1.0
3.97e-06,-1.0
3.98e-06,-1.0
3.99e-06,-1.0
4e-06,-1.0
4.01e-06,-1.0
4.0200000000000005e-06,-1.0
4.03e-06,-1.0
4.04e-06,-1.0
4.05e-06,-1.0
4.06e-06,-1.0
4.07e-06,-1.0
4.08e-06,-1.0
4.09e-06,-1.0
4.1e-06,-1.0
4.1100000000000005e-06,-1.0
4.12e-06,-1.0
4.13e-06,-1.0
4.14e-06,-1.0
4.15e-06,-1.0
4.16e-06,-1.0
4.17e-06,-1.0
4.18e-06,-1.0
4.19e-06,-1.0
4.2000000000000004e-06,-1.0
4.21e-06,-1.0
4.22e-06,-1.0
4.23e-06,-1.0
4.24e-06,-1.0
4.25e-06,-1.0
4.26e-06,-1.0
4.27e-06,-1.0
4.28e-06,-1.0
4.2900000000000004e-06,-1.0
4.3e-06,-1.0
4.31e-06,-1.0
4.32e-06,-1.0
4.33e-06,-1.0
4.34e-06,-1.0
4.35e-06,-1.0
4.36e-06,-1.0
4.3700000000000005e-06,-1.0
4.38e-06,-1.0
4.39e-06,-1.0
4.4e-06,-1.0
4.41e-06,-1.0
4.42e-06,-1.0
4.43e-06,-1.0
