Time,Input,Output
1.91E-06,0,0
1.91E-06,0,-0.020833334
1.92E-06,0,0
1.92E-06,-0.020833334,0
1.92E-06,0,0
1.92E-06,0,-0.020833334
1.92E-06,-0.020833334,0
1.93E-06,-0.020833334,0
1.93E-06,0,-0.020833334
1.93E-06,0,-0.020833334
1.93E-06,0,0
1.93E-06,-0.020833334,0
1.94E-06,0,0
1.94E-06,-0.020833334,-0.020833334
1.94E-06,-0.020833334,-0.020833334
1.94E-06,-0.020833334,-0.020833334
1.94E-06,0,0
1.95E-06,-0.020833334,-0.020833334
1.95E-06,-0.020833334,0
1.95E-06,-0.020833334,-0.020833334
1.95E-06,-0.020833334,-0.020833334
1.95E-06,-0.020833334,-0.020833334
1.96E-06,0,0
1.96E-06,-0.020833334,-0.020833334
1.96E-06,0,-0.020833334
1.96E-06,-0.020833334,-0.020833334
1.96E-06,-0.020833334,-0.041666668
1.97E-06,-0.020833334,-0.020833334
1.97E-06,-0.020833334,0
1.97E-06,-0.020833334,-0.020833334
1.97E-06,-0.020833334,0
1.97E-06,-0.020833334,-0.020833334
1.98E-06,0,0
1.98E-06,0,-0.020833334
1.98E-06,-0.020833334,0
1.98E-06,-0.020833334,-0.020833334
1.98E-06,0,0
1.99E-06,-0.020833334,-0.020833334
1.99E-06,-0.020833334,0
1.99E-06,-0.041666668,-0.020833334
1.99E-06,-0.020833334,-0.020833334
1.99E-06,-0.020833334,-0.020833334
2.00E-06,-0.020833334,-0.020833334
2.00E-06,-0.041666668,-0.020833334
2.00E-06,-0.020833334,-0.020833334
2.00E-06,-0.020833334,-0.020833334
2.00E-06,-0.020833334,0
2.01E-06,-0.020833334,-0.020833334
2.01E-06,-0.020833334,0
2.01E-06,-0.020833334,-0.020833334
2.01E-06,-0.020833334,0
2.01E-06,-0.020833334,-0.020833334
2.02E-06,-0.020833334,0
2.02E-06,-0.020833334,-0.020833334
2.02E-06,-0.020833334,0
2.02E-06,-0.020833334,-0.020833334
2.02E-06,-0.020833334,0
2.03E-06,-0.020833334,0
2.03E-06,-0.020833334,0
2.03E-06,-0.020833334,-0.020833334
2.03E-06,-0.020833334,0
2.03E-06,0,-0.020833334
2.04E-06,-0.020833334,0
2.04E-06,-0.020833334,-0.020833334
2.04E-06,-0.020833334,0
2.04E-06,-0.020833334,-0.020833334
2.04E-06,-0.020833334,0
2.05E-06,-0.020833334,-0.020833334
2.05E-06,-0.020833334,0
2.05E-06,-0.020833334,-0.020833334
2.05E-06,-0.020833334,0
2.05E-06,-0.020833334,0
2.06E-06,0,0
2.06E-06,-0.020833334,-0.020833334
2.06E-06,-0.020833334,0
2.06E-06,-0.020833334,0
2.06E-06,0,0
2.07E-06,-0.020833334,-0.020833334
2.07E-06,-0.020833334,0
2.07E-06,-0.020833334,-0.020833334
2.07E-06,-0.020833334,0.020833334
2.07E-06,-0.020833334,-0.020833334
2.08E-06,-0.020833334,0
2.08E-06,-0.020833334,-0.020833334
2.08E-06,-0.020833334,0
2.08E-06,-0.020833334,-0.020833334
2.08E-06,-0.020833334,0
2.09E-06,-0.020833334,-0.020833334
2.09E-06,-0.020833334,0
2.09E-06,-0.020833334,-0.020833334
2.09E-06,-0.020833334,0
2.09E-06,-0.020833334,-0.020833334
2.10E-06,-0.020833334,0
2.10E-06,-0.020833334,-0.020833334
2.10E-06,-0.020833334,0
2.10E-06,-0.020833334,-0.020833334
2.10E-06,0,0
2.11E-06,-0.020833334,-0.020833334
2.11E-06,-0.020833334,0
2.11E-06,-0.020833334,-0.020833334
2.11E-06,-0.020833334,0
2.11E-06,0,-0.020833334
2.12E-06,-0.020833334,0
2.12E-06,-0.020833334,-0.020833334
2.12E-06,-0.020833334,-0.020833334
2.12E-06,-0.020833334,-0.020833334
2.12E-06,0,0
2.13E-06,-0.020833334,-0.020833334
2.13E-06,0,0
2.13E-06,-0.020833334,-0.020833334
2.13E-06,-0.020833334,0
2.13E-06,-0.020833334,0
2.14E-06,-0.020833334,0
2.14E-06,0,-0.020833334
2.14E-06,-0.020833334,0
2.14E-06,-0.041666668,0
2.14E-06,-0.020833334,-0.020833334
2.15E-06,-0.020833334,-0.020833334
2.15E-06,-0.020833334,0
2.15E-06,-0.041666668,-0.020833334
2.15E-06,-0.020833334,0
2.15E-06,-0.020833334,-0.020833334
2.16E-06,-0.020833334,0
2.16E-06,-0.020833334,0
2.16E-06,-0.020833334,0
2.16E-06,-0.020833334,-0.020833334
2.16E-06,-0.041666668,-0.020833334
2.17E-06,-0.020833334,-0.020833334
2.17E-06,0,-0.020833334
2.17E-06,-0.041666668,-0.020833334
2.17E-06,-0.020833334,0
2.17E-06,-0.020833334,-0.020833334
2.18E-06,-0.020833334,0
2.18E-06,-0.020833334,-0.020833334
2.18E-06,-0.020833334,0
2.18E-06,-0.020833334,-0.020833334
2.18E-06,-0.020833334,0
2.19E-06,-0.020833334,0
2.19E-06,-0.020833334,0
2.19E-06,-0.041666668,0
2.19E-06,-0.020833334,0
2.19E-06,-0.020833334,-0.020833334
2.20E-06,-0.020833334,0
2.20E-06,-0.020833334,-0.020833334
2.20E-06,-0.020833334,0
2.20E-06,-0.020833334,-0.020833334
2.20E-06,-0.020833334,-0.020833334
2.21E-06,-0.0625,-0.020833334
2.21E-06,-0.020833334,-0.020833334
2.21E-06,-0.020833334,-0.020833334
2.21E-06,-0.020833334,-0.020833334
2.21E-06,-0.041666668,-0.020833334
2.22E-06,-0.020833334,-0.020833334
2.22E-06,-0.020833334,-0.020833334
2.22E-06,-0.020833334,0
2.22E-06,-0.020833334,-0.020833334
2.22E-06,-0.020833334,-0.020833334
2.23E-06,-0.020833334,-0.020833334
2.23E-06,-0.020833334,-0.020833334
2.23E-06,-0.020833334,-0.020833334
2.23E-06,-0.020833334,-0.020833334
2.23E-06,-0.020833334,-0.020833334
2.24E-06,-0.020833334,0
2.24E-06,-0.020833334,-0.020833334
2.24E-06,-0.020833334,0
2.24E-06,0,-0.020833334
2.24E-06,-0.020833334,0
2.25E-06,-0.020833334,0
2.25E-06,-0.020833334,0
2.25E-06,-0.020833334,-0.020833334
2.25E-06,-0.020833334,0
2.25E-06,-0.020833334,-0.020833334
2.26E-06,-0.020833334,0
2.26E-06,-0.020833334,0
2.26E-06,-0.041666668,0
2.26E-06,-0.041666668,-0.020833334
2.26E-06,-0.020833334,0
2.27E-06,-0.020833334,-0.020833334
2.27E-06,-0.020833334,0
2.27E-06,-0.041666668,-0.020833334
2.27E-06,-0.020833334,0
2.27E-06,-0.020833334,0
2.28E-06,-0.020833334,0
2.28E-06,-0.041666668,0
2.28E-06,-0.020833334,0
2.28E-06,-0.020833334,0
2.28E-06,-0.020833334,0
2.29E-06,-0.020833334,-0.020833334
2.29E-06,-0.020833334,0
2.29E-06,-0.020833334,0
2.29E-06,-0.041666668,0
2.29E-06,-0.020833334,-0.020833334
2.30E-06,-0.020833334,0
2.30E-06,-0.020833334,-0.020833334
2.30E-06,-0.020833334,0
2.30E-06,-0.041666668,-0.020833334
2.30E-06,-0.020833334,0
2.31E-06,-0.020833334,0
2.31E-06,-0.020833334,0
2.31E-06,-0.041666668,-0.020833334
2.31E-06,-0.020833334,0
2.31E-06,-0.020833334,-0.020833334
2.32E-06,-0.020833334,0
2.32E-06,-0.041666668,-0.020833334
2.32E-06,-0.020833334,0
2.32E-06,-0.020833334,0
2.32E-06,-0.020833334,0
2.33E-06,-0.041666668,0
2.33E-06,-0.020833334,0
2.33E-06,-0.020833334,-0.020833334
2.33E-06,-0.020833334,0
2.33E-06,-0.020833334,-0.020833334
2.34E-06,-0.020833334,-0.020833334
2.34E-06,-0.020833334,-0.020833334
2.34E-06,-0.020833334,0
2.34E-06,-0.041666668,-0.020833334
2.34E-06,-0.020833334,0
2.35E-06,-0.020833334,-0.020833334
2.35E-06,-0.020833334,0
2.35E-06,-0.020833334,-0.020833334
2.35E-06,-0.020833334,0
2.35E-06,-0.041666668,-0.020833334
2.36E-06,-0.041666668,-0.020833334
2.36E-06,-0.020833334,-0.020833334
2.36E-06,-0.020833334,0
2.36E-06,-0.020833334,-0.041666668
2.36E-06,-0.020833334,0
2.37E-06,-0.020833334,-0.020833334
2.37E-06,0,0
2.37E-06,-0.020833334,-0.020833334
2.37E-06,-0.020833334,0
2.37E-06,-0.020833334,-0.020833334
2.38E-06,-0.020833334,-0.020833334
2.38E-06,-0.020833334,-0.020833334
2.38E-06,-0.020833334,0
2.38E-06,-0.020833334,0
2.38E-06,-0.041666668,0
2.39E-06,-0.020833334,0
2.39E-06,-0.041666668,0
2.39E-06,-0.041666668,0
2.39E-06,-0.020833334,0
2.39E-06,-0.020833334,-0.020833334
2.40E-06,-0.020833334,0
2.40E-06,-0.041666668,0
2.40E-06,0,0
2.40E-06,-0.020833334,-0.020833334
2.40E-06,-0.041666668,0
2.41E-06,-0.041666668,0
2.41E-06,-0.020833334,0
2.41E-06,-0.020833334,-0.020833334
2.41E-06,-0.041666668,0
2.41E-06,-0.020833334,-0.020833334
2.42E-06,-0.020833334,-0.020833334
2.42E-06,-0.020833334,-0.020833334
2.42E-06,-0.020833334,-0.020833334
2.42E-06,-0.020833334,0
2.42E-06,-0.020833334,-0.020833334
2.43E-06,-0.020833334,-0.020833334
2.43E-06,-0.020833334,0
2.43E-06,-0.020833334,0
2.43E-06,0,0
2.43E-06,-0.020833334,-0.020833334
2.44E-06,-0.020833334,0
2.44E-06,-0.020833334,0
2.44E-06,-0.020833334,0
2.44E-06,-0.020833334,-0.020833334
2.44E-06,-0.041666668,0
2.45E-06,-0.020833334,-0.020833334
2.45E-06,0,0
2.45E-06,-0.041666668,0
2.45E-06,-0.020833334,0
2.45E-06,-0.041666668,-0.020833334
2.46E-06,-0.020833334,0
2.46E-06,-0.020833334,-0.020833334
2.46E-06,-0.041666668,0
2.46E-06,-0.041666668,-0.020833334
2.46E-06,-0.041666668,-0.020833334
2.47E-06,-0.020833334,0
2.47E-06,-0.041666668,0
2.47E-06,-0.041666668,0
2.47E-06,-0.020833334,0
2.47E-06,-0.041666668,-0.020833334
2.48E-06,-0.020833334,0
2.48E-06,-0.041666668,0
2.48E-06,-0.041666668,0
2.48E-06,-0.020833334,-0.020833334
2.48E-06,-0.020833334,0
2.49E-06,-0.041666668,-0.020833334
2.49E-06,-0.020833334,0
2.49E-06,-0.020833334,-0.020833334
2.49E-06,-0.041666668,0
2.49E-06,-0.041666668,0
2.50E-06,-0.020833334,0
2.50E-06,-0.020833334,-0.020833334
2.50E-06,-0.020833334,0
2.50E-06,-0.041666668,0
2.50E-06,-0.020833334,0
2.51E-06,-0.020833334,0
2.51E-06,-0.020833334,0
2.51E-06,-0.041666668,0
2.51E-06,-0.020833334,0
2.51E-06,-0.020833334,0
2.52E-06,-0.041666668,0.020833334
2.52E-06,-0.020833334,0
2.52E-06,-0.020833334,0.020833334
2.52E-06,-0.020833334,-0.020833334
2.52E-06,-0.020833334,0.020833334
2.53E-06,-0.041666668,0
2.53E-06,-0.020833334,0
2.53E-06,-0.020833334,-0.020833334
2.53E-06,-0.041666668,0
2.53E-06,-0.041666668,-0.020833334
2.54E-06,-0.020833334,0.020833334
2.54E-06,-0.020833334,0
2.54E-06,-0.020833334,0
2.54E-06,-0.020833334,0
2.54E-06,-0.041666668,0
2.55E-06,-0.020833334,0
2.55E-06,-0.041666668,0
2.55E-06,-0.041666668,-0.020833334
2.55E-06,-0.020833334,0
2.55E-06,-0.041666668,0
2.56E-06,-0.020833334,0
2.56E-06,-0.041666668,0
2.56E-06,-0.020833334,0.020833334
2.56E-06,-0.020833334,-0.020833334
2.56E-06,-0.041666668,0
2.57E-06,-0.041666668,0
2.57E-06,-0.020833334,0.020833334
2.57E-06,-0.041666668,-0.020833334
2.57E-06,-0.041666668,0
2.57E-06,-0.041666668,0
2.58E-06,-0.020833334,0
2.58E-06,-0.041666668,-0.020833334
2.58E-06,-0.020833334,0
2.58E-06,-0.041666668,0
2.58E-06,-0.020833334,0
2.59E-06,-0.020833334,0
2.59E-06,-0.041666668,0
2.59E-06,-0.041666668,0
2.59E-06,-0.020833334,0
2.59E-06,-0.020833334,-0.020833334
2.60E-06,-0.020833334,0
2.60E-06,-0.041666668,0
2.60E-06,-0.020833334,0
2.60E-06,-0.041666668,-0.020833334
2.60E-06,-0.041666668,0
2.61E-06,-0.041666668,0
2.61E-06,-0.020833334,0
2.61E-06,-0.020833334,-0.020833334
2.61E-06,-0.020833334,0
2.61E-06,-0.041666668,-0.020833334
2.62E-06,-0.020833334,-0.020833334
2.62E-06,-0.020833334,-0.020833334
2.62E-06,-0.020833334,0
2.62E-06,-0.041666668,-0.020833334
2.62E-06,-0.020833334,-0.020833334
2.63E-06,-0.020833334,-0.020833334
2.63E-06,-0.041666668,0
2.63E-06,-0.041666668,-0.020833334
2.63E-06,-0.020833334,0
2.63E-06,-0.020833334,-0.020833334
2.64E-06,-0.041666668,0
2.64E-06,-0.041666668,-0.020833334
2.64E-06,-0.020833334,0
2.64E-06,-0.020833334,0
2.64E-06,-0.041666668,0
2.65E-06,-0.041666668,-0.020833334
2.65E-06,-0.020833334,0
2.65E-06,-0.020833334,-0.020833334
2.65E-06,-0.020833334,0
2.65E-06,-0.020833334,0
2.66E-06,-0.020833334,0
2.66E-06,-0.041666668,0
2.66E-06,-0.041666668,-0.020833334
2.66E-06,-0.041666668,-0.020833334
2.66E-06,-0.020833334,0.020833334
2.67E-06,-0.020833334,0
2.67E-06,-0.041666668,0
2.67E-06,-0.020833334,-0.020833334
2.67E-06,-0.020833334,0.020833334
2.67E-06,-0.020833334,0
2.68E-06,-0.041666668,0
2.68E-06,-0.041666668,0
2.68E-06,-0.041666668,0
2.68E-06,-0.020833334,0
2.68E-06,-0.041666668,0
2.69E-06,-0.041666668,0
2.69E-06,-0.020833334,0
2.69E-06,-0.020833334,-0.020833334
2.69E-06,-0.041666668,0
2.69E-06,-0.041666668,0
2.70E-06,-0.041666668,0
2.70E-06,-0.020833334,-0.020833334
2.70E-06,-0.020833334,0.020833334
2.70E-06,-0.041666668,0
2.70E-06,-0.020833334,0
2.71E-06,-0.041666668,0
2.71E-06,-0.041666668,-0.020833334
2.71E-06,-0.041666668,0
2.71E-06,-0.020833334,0
2.71E-06,-0.041666668,-0.020833334
2.72E-06,-0.041666668,0
2.72E-06,-0.041666668,0
2.72E-06,-0.041666668,0
2.72E-06,-0.020833334,-0.020833334
2.72E-06,-0.041666668,0.020833334
2.73E-06,-0.041666668,0
2.73E-06,-0.020833334,0
2.73E-06,-0.041666668,-0.020833334
2.73E-06,-0.041666668,0
2.73E-06,-0.041666668,0
2.74E-06,-0.041666668,0
2.74E-06,-0.020833334,0
2.74E-06,-0.041666668,0
2.74E-06,-0.041666668,-0.020833334
2.74E-06,-0.020833334,0
2.75E-06,-0.041666668,-0.020833334
2.75E-06,-0.041666668,0
2.75E-06,-0.041666668,-0.020833334
2.75E-06,-0.041666668,0
2.75E-06,-0.041666668,-0.020833334
2.76E-06,-0.041666668,0
2.76E-06,-0.041666668,-0.020833334
2.76E-06,-0.041666668,0
2.76E-06,-0.041666668,-0.020833334
2.76E-06,-0.020833334,0
2.77E-06,-0.041666668,0
2.77E-06,-0.041666668,0
2.77E-06,-0.041666668,0
2.77E-06,-0.041666668,0
2.77E-06,-0.041666668,-0.020833334
2.78E-06,-0.020833334,-0.020833334
2.78E-06,-0.041666668,-0.020833334
2.78E-06,-0.041666668,0
2.78E-06,-0.041666668,0
2.78E-06,-0.020833334,-0.020833334
2.79E-06,-0.020833334,0
2.79E-06,-0.041666668,0
2.79E-06,-0.041666668,0
2.79E-06,-0.020833334,0
2.79E-06,-0.020833334,-0.020833334
2.80E-06,-0.041666668,0
2.80E-06,-0.041666668,-0.020833334
2.80E-06,-0.041666668,0.020833334
2.80E-06,-0.041666668,0
2.80E-06,-0.041666668,0
2.81E-06,-0.041666668,-0.020833334
2.81E-06,-0.020833334,0
2.81E-06,-0.041666668,0
2.81E-06,-0.041666668,0
2.81E-06,-0.041666668,0
2.82E-06,-0.041666668,0
2.82E-06,-0.020833334,-0.020833334
2.82E-06,-0.041666668,0
2.82E-06,-0.041666668,0
2.82E-06,-0.020833334,0
2.83E-06,-0.020833334,0
2.83E-06,-0.041666668,0
2.83E-06,-0.041666668,-0.020833334
2.83E-06,-0.0625,0
2.83E-06,-0.041666668,-0.020833334
2.84E-06,-0.041666668,0
2.84E-06,-0.041666668,-0.020833334
2.84E-06,-0.041666668,-0.020833334
2.84E-06,-0.041666668,-0.020833334
2.84E-06,-0.041666668,0
2.85E-06,-0.041666668,0
2.85E-06,-0.041666668,0
2.85E-06,-0.041666668,0
2.85E-06,-0.041666668,0
2.85E-06,-0.041666668,0
2.86E-06,-0.020833334,0
2.86E-06,-0.020833334,-0.020833334
2.86E-06,-0.041666668,0
2.86E-06,-0.041666668,-0.020833334
2.86E-06,-0.041666668,0.020833334
2.87E-06,-0.020833334,0
2.87E-06,-0.020833334,0.020833334
2.87E-06,-0.041666668,-0.020833334
2.87E-06,-0.020833334,-0.020833334
2.87E-06,-0.041666668,0
2.88E-06,-0.041666668,0
2.88E-06,-0.041666668,-0.020833334
2.88E-06,-0.020833334,0
2.88E-06,-0.041666668,0
2.88E-06,-0.041666668,0.020833334
2.89E-06,-0.041666668,0
2.89E-06,-0.041666668,0
2.89E-06,-0.0625,-0.020833334
2.89E-06,-0.0625,0
2.89E-06,-0.041666668,0
2.90E-06,-0.041666668,-0.020833334
2.90E-06,-0.041666668,-0.020833334
2.90E-06,-0.041666668,0
2.90E-06,-0.041666668,-0.020833334
2.90E-06,-0.020833334,0
2.91E-06,-0.041666668,-0.020833334
2.91E-06,-0.041666668,0
2.91E-06,-0.041666668,0
2.91E-06,-0.020833334,-0.020833334
2.91E-06,-0.041666668,-0.020833334
2.92E-06,-0.0625,0
2.92E-06,-0.041666668,0
2.92E-06,-0.041666668,0
2.92E-06,-0.041666668,-0.020833334
2.92E-06,-0.041666668,0
2.93E-06,-0.041666668,0
2.93E-06,-0.020833334,0.020833334
2.93E-06,-0.041666668,0
2.93E-06,-0.0625,0
2.93E-06,-0.041666668,0
2.94E-06,-0.041666668,0
2.94E-06,-0.020833334,0
2.94E-06,-0.0625,0.020833334
2.94E-06,-0.0625,0
2.94E-06,-0.041666668,0
2.95E-06,-0.041666668,0
2.95E-06,-0.041666668,0
2.95E-06,-0.041666668,0
2.95E-06,-0.041666668,0
2.95E-06,-0.041666668,0
2.96E-06,-0.0625,0
2.96E-06,-0.0625,-0.020833334
2.96E-06,-0.041666668,0
2.96E-06,-0.041666668,0
2.96E-06,-0.041666668,0
2.97E-06,-0.0625,0
2.97E-06,-0.041666668,0
2.97E-06,-0.041666668,0
2.97E-06,-0.0625,0
2.97E-06,-0.0625,0
2.98E-06,-0.0625,0
2.98E-06,-0.041666668,0
2.98E-06,-0.0625,0.020833334
2.98E-06,-0.0625,-0.020833334
2.98E-06,-0.0625,0
2.99E-06,-0.041666668,-0.020833334
2.99E-06,-0.0625,0.020833334
2.99E-06,-0.0625,-0.020833334
2.99E-06,-0.041666668,0
2.99E-06,-0.0625,-0.020833334
3.00E-06,-0.0625,0
3.00E-06,-0.0625,0
3.00E-06,-0.041666668,0
3.00E-06,-0.041666668,-0.020833334
3.00E-06,-0.0625,0
3.01E-06,-0.0625,-0.020833334
3.01E-06,-0.041666668,0
3.01E-06,-0.041666668,-0.020833334
3.01E-06,-0.0625,0
3.01E-06,-0.0625,-0.020833334
3.02E-06,-0.0625,0
3.02E-06,-0.041666668,-0.020833334
3.02E-06,-0.0625,0
3.02E-06,-0.0625,0
3.02E-06,-0.041666668,0
3.03E-06,-0.041666668,0
3.03E-06,-0.0625,0
3.03E-06,-0.0625,-0.020833334
3.03E-06,-0.041666668,0
3.03E-06,-0.041666668,-0.020833334
3.04E-06,-0.0625,0
3.04E-06,-0.0625,-0.041666668
3.04E-06,-0.0625,-0.020833334
3.04E-06,-0.041666668,0
3.04E-06,-0.0625,0
3.05E-06,-0.0625,-0.020833334
3.05E-06,-0.041666668,-0.020833334
3.05E-06,-0.0625,-0.020833334
3.05E-06,-0.0625,0
3.05E-06,-0.0625,-0.020833334
3.06E-06,-0.020833334,-0.020833334
3.06E-06,-0.041666668,-0.020833334
3.06E-06,-0.041666668,0
3.06E-06,-0.041666668,-0.020833334
3.06E-06,-0.041666668,0
3.07E-06,-0.041666668,-0.020833334
3.07E-06,-0.0625,-0.020833334
3.07E-06,-0.041666668,-0.020833334
3.07E-06,-0.041666668,0
3.07E-06,-0.041666668,-0.020833334
3.08E-06,-0.0625,0
3.08E-06,-0.0625,0
3.08E-06,-0.041666668,0
3.08E-06,-0.0625,-0.041666668
3.08E-06,-0.041666668,0
3.09E-06,-0.0625,-0.020833334
3.09E-06,-0.041666668,0
3.09E-06,-0.041666668,-0.020833334
3.09E-06,-0.0625,0
3.09E-06,-0.0625,-0.020833334
3.10E-06,-0.041666668,0
3.10E-06,-0.0625,-0.020833334
3.10E-06,-0.0625,0
3.10E-06,-0.0625,-0.020833334
3.10E-06,-0.041666668,0
3.11E-06,-0.041666668,-0.020833334
3.11E-06,-0.041666668,0
3.11E-06,-0.0625,0
3.11E-06,-0.0625,0
3.11E-06,-0.0625,-0.020833334
3.12E-06,-0.0625,0
3.12E-06,-0.0625,0
3.12E-06,-0.041666668,-0.020833334
3.12E-06,-0.0625,-0.020833334
3.12E-06,-0.0625,0
3.13E-06,-0.0625,0
3.13E-06,-0.0625,0
3.13E-06,-0.041666668,-0.020833334
3.13E-06,-0.0625,0
3.13E-06,-0.0625,-0.020833334
3.14E-06,-0.0625,0
3.14E-06,-0.0625,-0.020833334
3.14E-06,-0.0625,0
3.14E-06,-0.0625,0
3.14E-06,-0.0625,-0.020833334
3.15E-06,-0.0625,-0.020833334
3.15E-06,-0.0625,-0.020833334
3.15E-06,-0.0625,0
3.15E-06,-0.0625,0
3.15E-06,-0.0625,-0.020833334
3.16E-06,-0.0625,0
3.16E-06,-0.0625,-0.020833334
3.16E-06,-0.0625,-0.020833334
3.16E-06,-0.0625,-0.020833334
3.16E-06,-0.0625,0
3.17E-06,-0.0625,-0.020833334
3.17E-06,-0.0625,0
3.17E-06,-0.041666668,-0.020833334
3.17E-06,-0.041666668,-0.020833334
3.17E-06,-0.0625,0
3.18E-06,-0.0625,0
3.18E-06,-0.0625,-0.020833334
3.18E-06,-0.0625,0
3.18E-06,-0.0625,0
3.18E-06,-0.0625,0
3.19E-06,-0.041666668,-0.020833334
3.19E-06,-0.0625,0
3.19E-06,-0.0625,-0.020833334
3.19E-06,-0.0625,0
3.19E-06,-0.0625,-0.020833334
3.20E-06,-0.0625,0
3.20E-06,-0.0625,0
3.20E-06,-0.0625,0
3.20E-06,-0.0625,-0.020833334
3.20E-06,-0.0625,0
3.21E-06,-0.0625,0
3.21E-06,-0.0625,0
3.21E-06,-0.0625,-0.020833334
3.21E-06,-0.041666668,0
3.21E-06,-0.0625,0
3.22E-06,-0.0625,-0.020833334
3.22E-06,-0.041666668,-0.020833334
3.22E-06,-0.0625,0
3.22E-06,-0.0625,-0.020833334
3.22E-06,-0.0625,0
3.23E-06,-0.0625,0
3.23E-06,-0.0625,-0.020833334
3.23E-06,-0.0625,-0.020833334
3.23E-06,-0.0625,-0.020833334
3.23E-06,-0.0625,0
3.24E-06,-0.083333336,-0.020833334
3.24E-06,-0.0625,-0.020833334
3.24E-06,-0.0625,0
3.24E-06,-0.0625,-0.020833334
3.24E-06,-0.0625,0
3.25E-06,-0.0625,-0.020833334
3.25E-06,-0.0625,0
3.25E-06,-0.0625,-0.020833334
3.25E-06,-0.0625,0
3.25E-06,-0.0625,-0.020833334
3.26E-06,-0.0625,0
3.26E-06,-0.083333336,0
3.26E-06,-0.0625,0
3.26E-06,-0.0625,0
3.26E-06,-0.0625,0
3.27E-06,-0.041666668,-0.020833334
3.27E-06,-0.0625,0
3.27E-06,-0.0625,-0.020833334
3.27E-06,-0.0625,0
3.27E-06,-0.0625,-0.020833334
3.28E-06,-0.0625,0
3.28E-06,-0.0625,0
3.28E-06,-0.083333336,0
3.28E-06,-0.0625,0
3.28E-06,-0.0625,-0.020833334
3.29E-06,-0.0625,0
3.29E-06,-0.0625,0
3.29E-06,-0.0625,-0.020833334
3.29E-06,-0.0625,0
3.29E-06,-0.0625,-0.020833334
3.30E-06,-0.0625,0
3.30E-06,-0.0625,-0.020833334
3.30E-06,-0.0625,0
3.30E-06,-0.0625,-0.020833334
3.30E-06,-0.0625,0
3.31E-06,-0.0625,-0.020833334
3.31E-06,-0.0625,0
3.31E-06,-0.0625,0
3.31E-06,-0.0625,0
3.31E-06,-0.0625,-0.020833334
3.32E-06,-0.0625,0
3.32E-06,-0.0625,-0.020833334
3.32E-06,-0.0625,0
3.32E-06,-0.041666668,0
3.32E-06,-0.0625,0.020833334
3.33E-06,-0.083333336,0
3.33E-06,-0.0625,0
3.33E-06,-0.0625,-0.020833334
3.33E-06,-0.0625,0
3.33E-06,-0.0625,0
3.34E-06,-0.0625,0
3.34E-06,-0.0625,-0.020833334
3.34E-06,-0.0625,0
3.34E-06,-0.0625,0.020833334
3.34E-06,-0.0625,0
3.35E-06,-0.0625,0
3.35E-06,-0.0625,0
3.35E-06,-0.0625,0
3.35E-06,-0.0625,0
3.35E-06,-0.0625,-0.020833334
3.36E-06,-0.083333336,0
3.36E-06,-0.083333336,-0.020833334
3.36E-06,-0.0625,0
3.36E-06,-0.083333336,-0.020833334
3.36E-06,-0.0625,0
3.37E-06,-0.083333336,-0.020833334
3.37E-06,-0.0625,0
3.37E-06,-0.0625,-0.020833334
3.37E-06,-0.083333336,0
3.37E-06,-0.0625,0
3.38E-06,-0.0625,0
3.38E-06,-0.083333336,0
3.38E-06,-0.083333336,0
3.38E-06,-0.083333336,0
3.38E-06,-0.0625,0
3.39E-06,-0.0625,-0.020833334
3.39E-06,-0.0625,0
3.39E-06,-0.083333336,-0.020833334
3.39E-06,-0.0625,-0.020833334
3.39E-06,-0.0625,-0.020833334
3.40E-06,-0.083333336,0
3.40E-06,-0.083333336,-0.020833334
3.40E-06,-0.0625,-0.020833334
3.40E-06,-0.083333336,0
3.40E-06,-0.083333336,0
3.41E-06,-0.083333336,0
3.41E-06,-0.083333336,0
3.41E-06,-0.083333336,-0.020833334
3.41E-06,-0.083333336,0
3.41E-06,-0.0625,-0.020833334
3.42E-06,-0.0625,0
3.42E-06,-0.083333336,-0.020833334
3.42E-06,-0.083333336,0
3.42E-06,-0.083333336,-0.020833334
3.42E-06,-0.0625,0.020833334
3.43E-06,-0.083333336,-0.020833334
3.43E-06,-0.0625,0
3.43E-06,-0.083333336,0
3.43E-06,-0.0625,0
3.43E-06,-0.0625,-0.020833334
3.44E-06,-0.0625,0.020833334
3.44E-06,-0.0625,-0.020833334
3.44E-06,-0.0625,0
3.44E-06,-0.0625,-0.020833334
3.44E-06,-0.0625,0
3.45E-06,-0.083333336,0
3.45E-06,-0.0625,0
3.45E-06,-0.083333336,0
3.45E-06,-0.0625,0
3.45E-06,-0.0625,0
3.46E-06,-0.0625,0
3.46E-06,-0.0625,-0.020833334
3.46E-06,-0.0625,0
3.46E-06,-0.083333336,0
3.46E-06,-0.0625,0
3.47E-06,-0.0625,0
3.47E-06,-0.0625,0
3.47E-06,-0.083333336,0
3.47E-06,-0.0625,0
3.47E-06,-0.0625,0
3.48E-06,-0.083333336,0
3.48E-06,-0.0625,0
3.48E-06,-0.0625,0
3.48E-06,-0.083333336,-0.020833334
3.48E-06,-0.0625,0
3.49E-06,-0.083333336,0
3.49E-06,-0.0625,0
3.49E-06,-0.083333336,-0.020833334
3.49E-06,-0.083333336,0
3.49E-06,-0.083333336,0
3.50E-06,-0.0625,0
3.50E-06,-0.0625,-0.020833334
3.50E-06,-0.0625,0
